 ******* Program HYDRUS
 ******* 
 Root water uptake in a soil profile                                     
 Date:   7.10.2021    Time:  16:18: 9
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  64  -126.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  65  -128.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  66  -130.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  67  -132.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  68  -134.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  69  -136.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  70  -138.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  71  -140.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  72  -142.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  73  -144.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  74  -146.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  75  -148.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  76  -150.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  77  -152.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  78  -154.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  79  -156.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  80  -158.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  81  -160.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  82  -162.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  83  -164.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  84  -166.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  85  -168.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  86  -170.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  87  -172.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  88  -174.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  89  -176.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  90  -178.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  91  -180.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  92  -182.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  93  -184.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  94  -186.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  95  -188.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  96  -190.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  97  -192.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  98  -194.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  99  -196.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
 100  -198.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
 101  -200.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
end


 Time:        1.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000    -853.313 0.3281   0.4168E-03  0.2472E-04  0.1701E-02  0.1738E-01      -1   0.354E-03   20.00
   2    -2.0000    -843.199 0.3283   0.4263E-03  0.2499E-04  0.2739E-02  0.1689E-01      -1   0.571E-03   20.00
   3    -4.0000    -823.891 0.3288   0.4446E-03  0.2551E-04  0.4444E-02  0.1678E-01      -1   0.926E-03   20.00
   4    -6.0000    -799.441 0.3294   0.4677E-03  0.2617E-04  0.5561E-02  0.1681E-01      -1   0.116E-02   20.00
   5    -8.0000    -772.537 0.3301   0.4963E-03  0.2694E-04  0.6284E-02  0.1681E-01      -1   0.131E-02   20.00
   6   -10.0000    -745.383 0.3309   0.5478E-03  0.2805E-04  0.7145E-02  0.1671E-01      -1   0.149E-02   20.00
   7   -12.0000    -716.516 0.3317   0.6021E-03  0.2922E-04  0.8510E-02  0.1653E-01      -1   0.177E-02   20.00
   8   -14.0000    -685.054 0.3327   0.6600E-03  0.3047E-04  0.9926E-02  0.1631E-01      -1   0.207E-02   20.00
   9   -16.0000    -652.459 0.3336   0.7199E-03  0.3176E-04  0.1108E-01  0.1597E-01      -1   0.231E-02   20.00
  10   -18.0000    -619.550 0.3346   0.7812E-03  0.3309E-04  0.1190E-01  0.1549E-01      -1   0.248E-02   20.00
  11   -20.0000    -588.323 0.3357   0.8894E-03  0.3489E-04  0.1291E-01  0.1481E-01      -1   0.269E-02   20.00
  12   -22.0000    -557.578 0.3369   0.1004E-02  0.3675E-04  0.1468E-01  0.1398E-01      -1   0.306E-02   20.00
  13   -24.0000    -525.917 0.3380   0.1120E-02  0.3865E-04  0.1661E-01  0.1302E-01      -1   0.346E-02   20.00
  14   -26.0000    -494.247 0.3392   0.1236E-02  0.4052E-04  0.1793E-01  0.1191E-01      -1   0.373E-02   20.00
  15   -28.0000    -464.592 0.3405   0.1423E-02  0.4291E-04  0.1899E-01  0.1062E-01      -1   0.396E-02   20.00
  16   -30.0000    -436.856 0.3417   0.1624E-02  0.4536E-04  0.2027E-01  0.9175E-02      -1   0.422E-02   20.00
  17   -32.0000    -410.491 0.3429   0.1815E-02  0.4769E-04  0.2137E-01  0.7584E-02      -1   0.445E-02   20.00
  18   -34.0000    -385.585 0.3440   0.1993E-02  0.4987E-04  0.2128E-01  0.5860E-02      -1   0.443E-02   20.00
  19   -36.0000    -364.203 0.3452   0.2288E-02  0.5256E-04  0.1995E-01  0.4003E-02      -1   0.416E-02   20.00
  20   -38.0000    -346.326 0.3462   0.2535E-02  0.5481E-04  0.1764E-01  0.2041E-02      -1   0.368E-02   20.00
  21   -40.0000    -332.071 0.3469   0.2733E-02  0.5662E-04  0.1363E-01  0.0000E+00      -1   0.284E-02   20.00
  22   -42.0000    -322.136 0.3475   0.2871E-02  0.5787E-04  0.9213E-02  0.0000E+00      -1   0.192E-02   20.00
  23   -44.0000    -315.129 0.3479   0.2968E-02  0.5876E-04  0.5864E-02  0.0000E+00      -1   0.122E-02   20.00
  24   -46.0000    -310.186 0.3481   0.3037E-02  0.5939E-04  0.3341E-02  0.0000E+00      -1   0.696E-03   20.00
  25   -48.0000    -306.707 0.3483   0.3085E-02  0.5983E-04  0.1410E-02  0.0000E+00      -1   0.294E-03   20.00
  26   -50.0000    -304.348 0.3485   0.3131E-02  0.6018E-04 -0.7556E-04  0.0000E+00      -1  -0.157E-04   20.00
  27   -52.0000    -302.798 0.3486   0.3171E-02  0.6045E-04 -0.1141E-02  0.0000E+00      -1  -0.238E-03   20.00
  28   -54.0000    -301.786 0.3486   0.3197E-02  0.6062E-04 -0.1864E-02  0.0000E+00      -1  -0.388E-03   20.00
  29   -56.0000    -301.131 0.3487   0.3214E-02  0.6073E-04 -0.2348E-02  0.0000E+00      -1  -0.489E-03   20.00
  30   -58.0000    -300.710 0.3487   0.3225E-02  0.6081E-04 -0.2669E-02  0.0000E+00      -1  -0.556E-03   20.00
  31   -60.0000    -300.442 0.3487   0.3231E-02  0.6085E-04 -0.2878E-02  0.0000E+00      -1  -0.600E-03   20.00
  32   -62.0000    -300.274 0.3487   0.3236E-02  0.6088E-04 -0.3014E-02  0.0000E+00      -1  -0.628E-03   20.00
  33   -64.0000    -300.168 0.3487   0.3238E-02  0.6090E-04 -0.3100E-02  0.0000E+00      -1  -0.646E-03   20.00
  34   -66.0000    -300.103 0.3487   0.3240E-02  0.6091E-04 -0.3154E-02  0.0000E+00      -1  -0.657E-03   20.00
  35   -68.0000    -300.062 0.3487   0.3241E-02  0.6092E-04 -0.3188E-02  0.0000E+00      -1  -0.664E-03   20.00
  36   -70.0000    -300.038 0.3487   0.3242E-02  0.6092E-04 -0.3209E-02  0.0000E+00      -1  -0.669E-03   20.00
  37   -72.0000    -300.022 0.3487   0.3242E-02  0.6093E-04 -0.3222E-02  0.0000E+00      -1  -0.671E-03   20.00
  38   -74.0000    -300.013 0.3487   0.3242E-02  0.6093E-04 -0.3230E-02  0.0000E+00      -1  -0.673E-03   20.00
  39   -76.0000    -300.008 0.3487   0.3242E-02  0.6093E-04 -0.3235E-02  0.0000E+00      -1  -0.674E-03   20.00
  40   -78.0000    -300.004 0.3487   0.3242E-02  0.6093E-04 -0.3238E-02  0.0000E+00      -1  -0.675E-03   20.00
  41   -80.0000    -300.003 0.3487   0.3242E-02  0.6093E-04 -0.3240E-02  0.0000E+00      -1  -0.675E-03   20.00
  42   -82.0000    -300.002 0.3487   0.3242E-02  0.6093E-04 -0.3241E-02  0.0000E+00      -1  -0.675E-03   20.00
  43   -84.0000    -300.001 0.3487   0.3243E-02  0.6093E-04 -0.3242E-02  0.0000E+00      -1  -0.675E-03   20.00
  44   -86.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3242E-02  0.0000E+00      -1  -0.675E-03   20.00
  45   -88.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3242E-02  0.0000E+00      -1  -0.676E-03   20.00
  46   -90.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3242E-02  0.0000E+00      -1  -0.676E-03   20.00
  47   -92.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3242E-02  0.0000E+00      -1  -0.676E-03   20.00
  48   -94.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3242E-02  0.0000E+00      -1  -0.676E-03   20.00
