 ******* Program HYDRUS
 ******* 
 Root water uptake in a soil profile                                     
 Date:   7.10.2021    Time:  16:18: 9
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       8.4327  0.00000E+00  0.50000E+00 -0.18434E+00  0.34682E+00 -0.32425E-02  0.00000E+00  0.42163E+01 -0.40366E+00  0.23399E+01 -0.27343E-01 -0.10000E+05 -0.12823E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66426E+02  0.16661E+00  0.12602E+00     77  0.00000E+00      0.000
       8.4873  0.00000E+00  0.50000E+00 -0.17315E+00  0.33433E+00 -0.32425E-02  0.00000E+00  0.42437E+01 -0.41313E+00  0.23582E+01 -0.27520E-01 -0.10000E+05 -0.12507E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66427E+02  0.16661E+00  0.12602E+00     78  0.00000E+00      0.000
       8.5256  0.00000E+00  0.50000E+00 -0.10904E+00  0.30452E+00 -0.32425E-02  0.00000E+00  0.42628E+01 -0.41731E+00  0.23698E+01 -0.27645E-01 -0.10000E+05 -0.11616E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66472E+02  0.16661E+00  0.12602E+00     79  0.00000E+00      0.000
       8.5639  0.00000E+00  0.50000E+00 -0.93034E-01  0.29563E+00 -0.32425E-02  0.00000E+00  0.42820E+01 -0.42087E+00  0.23811E+01 -0.27769E-01 -0.10000E+05 -0.11314E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66486E+02  0.17017E+00  0.12602E+00     80  0.00000E+00      0.000
       8.6022  0.00000E+00  0.50000E+00 -0.97355E-01  0.29868E+00 -0.32425E-02  0.00000E+00  0.43011E+01 -0.42459E+00  0.23926E+01 -0.27893E-01 -0.10000E+05 -0.11340E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66482E+02  0.17017E+00  0.12602E+00     81  0.00000E+00      0.000
       8.6519  0.00000E+00  0.50000E+00 -0.11540E+00  0.30667E+00 -0.32425E-02  0.00000E+00  0.43260E+01 -0.43034E+00  0.24078E+01 -0.28054E-01 -0.10000E+05 -0.11486E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66468E+02  0.17017E+00  0.12602E+00     82  0.00000E+00      0.000
       8.7017  0.00000E+00  0.50000E+00 -0.11558E+00  0.30779E+00 -0.32425E-02  0.00000E+00  0.43509E+01 -0.43609E+00  0.24231E+01 -0.28215E-01 -0.10000E+05 -0.11544E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66463E+02  0.17592E+00  0.12602E+00     83  0.00000E+00      0.000
       8.7664  0.00000E+00  0.50000E+00 -0.12316E+00  0.31003E+00 -0.32425E-02  0.00000E+00  0.43832E+01 -0.44406E+00  0.24432E+01 -0.28425E-01 -0.10000E+05 -0.11586E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66458E+02  0.17592E+00  0.12602E+00     84  0.00000E+00      0.000
       8.8311  0.00000E+00  0.50000E+00 -0.13772E+00  0.31886E+00 -0.32425E-02  0.00000E+00  0.44155E+01 -0.45297E+00  0.24638E+01 -0.28635E-01 -0.10000E+05 -0.11838E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66440E+02  0.17592E+00  0.12602E+00     85  0.00000E+00      0.000
       8.8958  0.00000E+00  0.50000E+00 -0.14270E+00  0.31959E+00 -0.32425E-02  0.00000E+00  0.44479E+01 -0.46220E+00  0.24845E+01 -0.28845E-01 -0.10000E+05 -0.11917E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66432E+02  0.18515E+00  0.12602E+00     86  0.00000E+00      0.000
       8.9605  0.00000E+00  0.50000E+00 -0.11507E+00  0.30753E+00 -0.32425E-02  0.00000E+00  0.44802E+01 -0.46964E+00  0.25044E+01 -0.29055E-01 -0.10000E+05 -0.11479E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66459E+02  0.18515E+00  0.12602E+00     87  0.00000E+00      0.000
       9.0252  0.00000E+00  0.50000E+00 -0.12818E+00  0.31254E+00 -0.32425E-02  0.00000E+00  0.45126E+01 -0.47793E+00  0.25246E+01 -0.29264E-01 -0.10000E+05 -0.11703E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66438E+02  0.18515E+00  0.12602E+00     88  0.00000E+00      0.000
       9.0899  0.00000E+00  0.50000E+00 -0.11961E+00  0.30980E+00 -0.32425E-02  0.00000E+00  0.45449E+01 -0.48567E+00  0.25447E+01 -0.29474E-01 -0.10000E+05 -0.11579E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66443E+02  0.19289E+00  0.12602E+00     89  0.00000E+00      0.000
       9.1545  0.00000E+00  0.50000E+00 -0.12100E+00  0.30890E+00 -0.32425E-02  0.00000E+00  0.45773E+01 -0.49350E+00  0.25646E+01 -0.29684E-01 -0.10000E+05 -0.11533E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66442E+02  0.19289E+00  0.12602E+00     90  0.00000E+00      0.000
       9.2192  0.00000E+00  0.50000E+00 -0.11224E+00  0.30614E+00 -0.32425E-02  0.00000E+00  0.46096E+01 -0.50076E+00  0.25844E+01 -0.29894E-01 -0.10000E+05 -0.11467E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66443E+02  0.20015E+00  0.12602E+00     91  0.00000E+00      0.000
       9.2839  0.00000E+00  0.50000E+00 -0.11492E+00  0.30595E+00 -0.32425E-02  0.00000E+00  0.46420E+01 -0.50819E+00  0.26042E+01 -0.30103E-01 -0.10000E+05 -0.11430E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66441E+02  0.20015E+00  0.12602E+00     92  0.00000E+00      0.000
       9.3486  0.00000E+00  0.50000E+00 -0.10740E+00  0.30370E+00 -0.32425E-02  0.00000E+00  0.46743E+01 -0.51514E+00  0.26239E+01 -0.30313E-01 -0.10000E+05 -0.11378E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66441E+02  0.20710E+00  0.12602E+00     93  0.00000E+00      0.000
       9.4138  0.00000E+00  0.50000E+00 -0.11616E+00  0.30663E+00 -0.32425E-02  0.00000E+00  0.47069E+01 -0.52271E+00  0.26439E+01 -0.30524E-01 -0.10000E+05 -0.11463E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66432E+02  0.20710E+00  0.12602E+00     94  0.00000E+00      0.000
       9.4789  0.00000E+00  0.50000E+00 -0.10890E+00  0.30445E+00 -0.32425E-02  0.00000E+00  0.47394E+01 -0.52980E+00  0.26637E+01 -0.30736E-01 -0.10000E+05 -0.11395E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66434E+02  0.21419E+00  0.12602E+00     95  0.00000E+00      0.000
       9.5440  0.00000E+00  0.50000E+00 -0.11198E+00  0.30452E+00 -0.32425E-02  0.00000E+00  0.47720E+01 -0.53710E+00  0.26835E+01 -0.30947E-01 -0.10000E+05 -0.11373E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66431E+02  0.21419E+00  0.12602E+00     96  0.00000E+00      0.000
       9.6092  0.00000E+00  0.50000E+00 -0.10536E+00  0.30268E+00 -0.32425E-02  0.00000E+00  0.48046E+01 -0.54396E+00  0.27032E+01 -0.31158E-01 -0.10000E+05 -0.11337E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66430E+02  0.22106E+00  0.12602E+00     97  0.00000E+00      0.000
       9.6743  0.00000E+00  0.50000E+00 -0.11413E+00  0.30564E+00 -0.32425E-02  0.00000E+00  0.48372E+01 -0.55139E+00  0.27232E+01 -0.31369E-01 -0.10000E+05 -0.11427E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66421E+02  0.22106E+00  0.12602E+00     98  0.00000E+00      0.000
       9.7394  0.00000E+00  0.50000E+00 -0.10721E+00  0.30360E+00 -0.32425E-02  0.00000E+00  0.48697E+01 -0.55838E+00  0.27429E+01 -0.31580E-01 -0.10000E+05 -0.11366E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66422E+02  0.22804E+00  0.12602E+00     99  0.00000E+00      0.000
       9.8046  0.00000E+00  0.50000E+00 -0.11043E+00  0.30377E+00 -0.32425E-02  0.00000E+00  0.49023E+01 -0.56557E+00  0.27627E+01 -0.31792E-01 -0.10000E+05 -0.11348E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66420E+02  0.22804E+00  0.12602E+00    100  0.00000E+00      0.000
       9.8697  0.00000E+00  0.50000E+00 -0.10410E+00  0.30205E+00 -0.32425E-02  0.00000E+00  0.49349E+01 -0.57235E+00  0.27824E+01 -0.32003E-01 -0.10000E+05 -0.11317E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66419E+02  0.23482E+00  0.12602E+00    101  0.00000E+00      0.000
       9.9349  0.00000E+00  0.50000E+00 -0.11295E+00  0.30507E+00 -0.32425E-02  0.00000E+00  0.49674E+01 -0.57971E+00  0.28023E+01 -0.32214E-01 -0.10000E+05 -0.11410E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66409E+02  0.23482E+00  0.12602E+00    102  0.00000E+00      0.000
      10.0000  0.00000E+00  0.50000E+00 -0.10626E+00  0.30313E+00 -0.32425E-02  0.00000E+00  0.50000E+01 -0.58663E+00  0.28220E+01 -0.32425E-01 -0.10000E+05 -0.11352E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66411E+02  0.24174E+00  0.12602E+00    103  0.00000E+00      0.000
      10.0647  0.00000E+00  0.50000E+00 -0.10912E+00  0.30313E+00 -0.32425E-02  0.00000E+00  0.50323E+01 -0.59369E+00  0.28416E+01 -0.32635E-01 -0.10000E+05 -0.11332E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66409E+02  0.24174E+00  0.12602E+00    104  0.00000E+00      0.000
      10.1294  0.00000E+00  0.50000E+00 -0.10265E+00  0.30132E+00 -0.32425E-02  0.00000E+00  0.50647E+01 -0.60033E+00  0.28611E+01 -0.32845E-01 -0.10000E+05 -0.11298E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66408E+02  0.24838E+00  0.12602E+00    105  0.00000E+00      0.000
      10.1941  0.00000E+00  0.50000E+00 -0.11119E+00  0.30421E+00 -0.32425E-02  0.00000E+00  0.50970E+01 -0.60752E+00  0.28808E+01 -0.33055E-01 -0.10000E+05 -0.11386E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66398E+02  0.24838E+00  0.12602E+00    106  0.00000E+00      0.000
      10.2588  0.00000E+00  0.50000E+00 -0.10448E+00  0.30224E+00 -0.32425E-02  0.00000E+00  0.51294E+01 -0.61428E+00  0.29003E+01 -0.33264E-01 -0.10000E+05 -0.11328E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66400E+02  0.25514E+00  0.12602E+00    107  0.00000E+00      0.000
      10.3235  0.00000E+00  0.50000E+00 -0.10760E+00  0.30240E+00 -0.32425E-02  0.00000E+00  0.51617E+01 -0.62124E+00  0.29199E+01 -0.33474E-01 -0.10000E+05 -0.11311E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66398E+02  0.25514E+00  0.12602E+00    108  0.00000E+00      0.000
      10.3881  0.00000E+00  0.50000E+00 -0.10147E+00  0.30074E+00 -0.32425E-02  0.00000E+00  0.51941E+01 -0.62781E+00  0.29394E+01 -0.33684E-01 -0.10000E+05 -0.11281E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66397E+02  0.26170E+00  0.12602E+00    109  0.00000E+00      0.000
      10.4528  0.00000E+00  0.50000E+00 -0.11011E+00  0.30369E+00 -0.32425E-02  0.00000E+00  0.52264E+01 -0.63493E+00  0.29590E+01 -0.33894E-01 -0.10000E+05 -0.11372E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66387E+02  0.26170E+00  0.12602E+00    110  0.00000E+00      0.000
      10.5175  0.00000E+00  0.50000E+00 -0.10364E+00  0.30182E+00 -0.32426E-02  0.00000E+00  0.52588E+01 -0.64163E+00  0.29785E+01 -0.34103E-01 -0.10000E+05 -0.11317E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66389E+02  0.26841E+00  0.12602E+00    111  0.00000E+00      0.000
      10.5822  0.00000E+00  0.50000E+00 -0.10688E+00  0.30205E+00 -0.32425E-02  0.00000E+00  0.52911E+01 -0.64855E+00  0.29981E+01 -0.34313E-01 -0.10000E+05 -0.11303E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66386E+02  0.26841E+00  0.12602E+00    112  0.00000E+00      0.000
      10.6469  0.00000E+00  0.50000E+00 -0.10093E+00  0.30046E+00 -0.32425E-02  0.00000E+00  0.53235E+01 -0.65508E+00  0.30175E+01 -0.34523E-01 -0.10000E+05 -0.11276E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66385E+02  0.27494E+00  0.12602E+00    113  0.00000E+00      0.000
      10.7116  0.00000E+00  0.50000E+00 -0.10963E+00  0.30346E+00 -0.32425E-02  0.00000E+00  0.53558E+01 -0.66217E+00  0.30371E+01 -0.34733E-01 -0.10000E+05 -0.11369E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66376E+02  0.27494E+00  0.12602E+00    114  0.00000E+00      0.000
      10.7763  0.00000E+00  0.50000E+00 -0.10328E+00  0.30164E+00 -0.32425E-02  0.00000E+00  0.53881E+01 -0.66885E+00  0.30566E+01 -0.34942E-01 -0.10000E+05 -0.11316E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66377E+02  0.28162E+00  0.12602E+00    115  0.00000E+00      0.000
      10.8410  0.00000E+00  0.50000E+00 -0.10660E+00  0.30191E+00 -0.32426E-02  0.00000E+00  0.54205E+01 -0.67575E+00  0.30762E+01 -0.35152E-01 -0.10000E+05 -0.11304E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66375E+02  0.28162E+00  0.12602E+00    116  0.00000E+00      0.000
      10.9057  0.00000E+00  0.50000E+00 -0.10073E+00  0.30036E+00 -0.32425E-02  0.00000E+00  0.54528E+01 -0.68226E+00  0.30956E+01 -0.35362E-01 -0.10000E+05 -0.11278E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66373E+02  0.28814E+00  0.12602E+00    117  0.00000E+00      0.000
      10.9704  0.00000E+00  0.50000E+00 -0.10949E+00  0.30339E+00 -0.32425E-02  0.00000E+00  0.54852E+01 -0.68935E+00  0.31152E+01 -0.35572E-01 -0.10000E+05 -0.11372E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66364E+02  0.28814E+00  0.12602E+00    118  0.00000E+00      0.000
      11.0351  0.00000E+00  0.50000E+00 -0.10320E+00  0.30160E+00 -0.32424E-02  0.00000E+00  0.55175E+01 -0.69602E+00  0.31347E+01 -0.35781E-01 -0.10000E+05 -0.11320E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66365E+02  0.29481E+00  0.12602E+00    119  0.00000E+00      0.000
      11.0997  0.00000E+00  0.50000E+00 -0.10656E+00  0.30189E+00 -0.32424E-02  0.00000E+00  0.55499E+01 -0.70292E+00  0.31543E+01 -0.35991E-01 -0.10000E+05 -0.11309E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66363E+02  0.29481E+00  0.12602E+00    120  0.00000E+00      0.000
      11.1644  0.00000E+00  0.50000E+00 -0.10074E+00  0.30037E+00 -0.32425E-02  0.00000E+00  0.55822E+01 -0.70943E+00  0.31737E+01 -0.36201E-01 -0.10000E+05 -0.11283E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66362E+02  0.30133E+00  0.12602E+00    121  0.00000E+00      0.000
      11.2291  0.00000E+00  0.50000E+00 -0.10953E+00  0.30341E+00 -0.32424E-02  0.00000E+00  0.56146E+01 -0.71652E+00  0.31933E+01 -0.36411E-01 -0.10000E+05 -0.11378E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66353E+02  0.30133E+00  0.12602E+00    122  0.00000E+00      0.000
      11.2938  0.00000E+00  0.50000E+00 -0.10328E+00  0.30164E+00 -0.32425E-02  0.00000E+00  0.56469E+01 -0.72320E+00  0.32128E+01 -0.36620E-01 -0.10000E+05 -0.11326E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66354E+02  0.30801E+00  0.12602E+00    123  0.00000E+00      0.000
      11.3585  0.00000E+00  0.50000E+00 -0.10666E+00  0.30194E+00 -0.32424E-02  0.00000E+00  0.56793E+01 -0.73010E+00  0.32324E+01 -0.36830E-01 -0.10000E+05 -0.11316E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66352E+02  0.30801E+00  0.12602E+00    124  0.00000E+00      0.000
      11.4227  0.00000E+00  0.50000E+00 -0.10035E+00  0.30017E+00 -0.32425E-02  0.00000E+00  0.57113E+01 -0.73654E+00  0.32516E+01 -0.37038E-01 -0.10000E+05 -0.11284E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66351E+02  0.31445E+00  0.12602E+00    125  0.00000E+00      0.000
      11.4868  0.00000E+00  0.50000E+00 -0.10870E+00  0.30301E+00 -0.32425E-02  0.00000E+00  0.57434E+01 -0.74351E+00  0.32711E+01 -0.37246E-01 -0.10000E+05 -0.11372E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66342E+02  0.31445E+00  0.12602E+00    126  0.00000E+00      0.000
      11.5510  0.00000E+00  0.50000E+00 -0.10264E+00  0.30132E+00 -0.32424E-02  0.00000E+00  0.57755E+01 -0.75009E+00  0.32904E+01 -0.37454E-01 -0.10000E+05 -0.11320E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66344E+02  0.31445E+00  0.12602E+00    127  0.00000E+00      0.000
      11.6151  0.00000E+00  0.50000E+00 -0.10570E+00  0.30149E+00 -0.32424E-02  0.00000E+00  0.58075E+01 -0.75687E+00  0.33097E+01 -0.37662E-01 -0.10000E+05 -0.11307E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66342E+02  0.31445E+00  0.12602E+00    128  0.00000E+00      0.000
      11.6793  0.00000E+00  0.50000E+00 -0.99288E-01  0.29964E+00 -0.32425E-02  0.00000E+00  0.58396E+01 -0.76324E+00  0.33290E+01 -0.37870E-01 -0.10000E+05 -0.11272E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66341E+02  0.32082E+00  0.12602E+00    129  0.00000E+00      0.000
      11.7434  0.00000E+00  0.50000E+00 -0.10778E+00  0.30256E+00 -0.32425E-02  0.00000E+00  0.58717E+01 -0.77016E+00  0.33484E+01 -0.38078E-01 -0.10000E+05 -0.11360E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66332E+02  0.32082E+00  0.12602E+00    130  0.00000E+00      0.000
      11.8076  0.00000E+00  0.50000E+00 -0.10192E+00  0.30096E+00 -0.32425E-02  0.00000E+00  0.59038E+01 -0.77670E+00  0.33677E+01 -0.38286E-01 -0.10000E+05 -0.11311E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66334E+02  0.32082E+00  0.12602E+00    131  0.00000E+00      0.000
      11.8717  0.00000E+00  0.50000E+00 -0.10510E+00  0.30120E+00 -0.32427E-02  0.00000E+00  0.59358E+01 -0.78344E+00  0.33870E+01 -0.38494E-01 -0.10000E+05 -0.11300E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66331E+02  0.32082E+00  0.12602E+00    132  0.00000E+00      0.000
      11.9359  0.00000E+00  0.50000E+00 -0.99308E-01  0.29965E+00 -0.32424E-02  0.00000E+00  0.59679E+01 -0.78981E+00  0.34062E+01 -0.38702E-01 -0.10000E+05 -0.11273E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66331E+02  0.32082E+00  0.12602E+00    133  0.00000E+00      0.000
      12.0000  0.00000E+00  0.50000E+00 -0.10768E+00  0.30253E+00 -0.32423E-02  0.00000E+00  0.60000E+01 -0.79672E+00  0.34256E+01 -0.38910E-01 -0.10000E+05 -0.11364E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66322E+02  0.32082E+00  0.12602E+00    134  0.00000E+00      0.000
      12.0647  0.00000E+00  0.50000E+00 -0.10212E+00  0.30106E+00 -0.32426E-02  0.00000E+00  0.60323E+01 -0.80332E+00  0.34451E+01 -0.39120E-01 -0.10000E+05 -0.11317E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66323E+02  0.32082E+00  0.12602E+00    135  0.00000E+00      0.000
      12.1294  0.00000E+00  0.50000E+00 -0.10584E+00  0.30155E+00 -0.32424E-02  0.00000E+00  0.60647E+01 -0.81017E+00  0.34646E+01 -0.39330E-01 -0.10000E+05 -0.11314E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66320E+02  0.32082E+00  0.12602E+00    136  0.00000E+00      0.000
      12.1941  0.00000E+00  0.50000E+00 -0.99907E-01  0.29995E+00 -0.32424E-02  0.00000E+00  0.60970E+01 -0.81663E+00  0.34840E+01 -0.39539E-01 -0.10000E+05 -0.11288E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66319E+02  0.32728E+00  0.12602E+00    137  0.00000E+00      0.000
      12.2588  0.00000E+00  0.50000E+00 -0.10889E+00  0.30310E+00 -0.32424E-02  0.00000E+00  0.61294E+01 -0.82368E+00  0.35036E+01 -0.39749E-01 -0.10000E+05 -0.11384E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66309E+02  0.32728E+00  0.12602E+00    138  0.00000E+00      0.000
      12.3235  0.00000E+00  0.50000E+00 -0.10332E+00  0.30166E+00 -0.32423E-02  0.00000E+00  0.61617E+01 -0.83036E+00  0.35231E+01 -0.39959E-01 -0.10000E+05 -0.11341E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66311E+02  0.32728E+00  0.12602E+00    139  0.00000E+00      0.000
      12.3881  0.00000E+00  0.50000E+00 -0.10687E+00  0.30206E+00 -0.32424E-02  0.00000E+00  0.61941E+01 -0.83727E+00  0.35427E+01 -0.40169E-01 -0.10000E+05 -0.11336E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66308E+02  0.32728E+00  0.12602E+00    140  0.00000E+00      0.000
      12.4528  0.00000E+00  0.50000E+00 -0.10068E+00  0.30034E+00 -0.32426E-02  0.00000E+00  0.62264E+01 -0.84379E+00  0.35621E+01 -0.40378E-01 -0.10000E+05 -0.11307E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66307E+02  0.33379E+00  0.12602E+00    141  0.00000E+00      0.000
      12.5175  0.00000E+00  0.50000E+00 -0.10965E+00  0.30347E+00 -0.32427E-02  0.00000E+00  0.62588E+01 -0.85088E+00  0.35817E+01 -0.40588E-01 -0.10000E+05 -0.11403E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66298E+02  0.33379E+00  0.12602E+00    142  0.00000E+00      0.000
      12.5822  0.00000E+00  0.50000E+00 -0.10354E+00  0.30177E+00 -0.32427E-02  0.00000E+00  0.62911E+01 -0.85758E+00  0.36013E+01 -0.40798E-01 -0.10000E+05 -0.11354E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66299E+02  0.34049E+00  0.12602E+00    143  0.00000E+00      0.000
      12.6469  0.00000E+00  0.50000E+00 -0.10705E+00  0.30213E+00 -0.32424E-02  0.00000E+00  0.63234E+01 -0.86450E+00  0.36208E+01 -0.41008E-01 -0.10000E+05 -0.11345E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66297E+02  0.34049E+00  0.12602E+00    144  0.00000E+00      0.000
      12.7116  0.00000E+00  0.50000E+00 -0.10133E+00  0.30066E+00 -0.32424E-02  0.00000E+00  0.63558E+01 -0.87106E+00  0.36403E+01 -0.41218E-01 -0.10000E+05 -0.11322E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66296E+02  0.34705E+00  0.12602E+00    145  0.00000E+00      0.000
      12.7763  0.00000E+00  0.50000E+00 -0.11027E+00  0.30377E+00 -0.32423E-02  0.00000E+00  0.63881E+01 -0.87819E+00  0.36599E+01 -0.41427E-01 -0.10000E+05 -0.11419E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66287E+02  0.34705E+00  0.12602E+00    146  0.00000E+00      0.000
      12.8410  0.00000E+00  0.50000E+00 -0.10407E+00  0.30203E+00 -0.32424E-02  0.00000E+00  0.64205E+01 -0.88493E+00  0.36795E+01 -0.41637E-01 -0.10000E+05 -0.11369E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66288E+02  0.35378E+00  0.12602E+00    147  0.00000E+00      0.000
      12.9057  0.00000E+00  0.50000E+00 -0.10756E+00  0.30238E+00 -0.32424E-02  0.00000E+00  0.64528E+01 -0.89188E+00  0.36990E+01 -0.41847E-01 -0.10000E+05 -0.11359E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66286E+02  0.35378E+00  0.12602E+00    148  0.00000E+00      0.000
      12.9704  0.00000E+00  0.50000E+00 -0.10177E+00  0.30089E+00 -0.32423E-02  0.00000E+00  0.64852E+01 -0.89847E+00  0.37185E+01 -0.42057E-01 -0.10000E+05 -0.11335E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66285E+02  0.36036E+00  0.12602E+00    149  0.00000E+00      0.000
      13.0351  0.00000E+00  0.50000E+00 -0.11072E+00  0.30399E+00 -0.32424E-02  0.00000E+00  0.65175E+01 -0.90563E+00  0.37381E+01 -0.42266E-01 -0.10000E+05 -0.11432E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66276E+02  0.36036E+00  0.12602E+00    150  0.00000E+00      0.000
      13.0997  0.00000E+00  0.50000E+00 -0.10447E+00  0.30223E+00 -0.32424E-02  0.00000E+00  0.65499E+01 -0.91239E+00  0.37577E+01 -0.42476E-01 -0.10000E+05 -0.11381E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66278E+02  0.36712E+00  0.12602E+00    151  0.00000E+00      0.000
      13.1644  0.00000E+00  0.50000E+00 -0.10795E+00  0.30257E+00 -0.32426E-02  0.00000E+00  0.65822E+01 -0.91937E+00  0.37773E+01 -0.42686E-01 -0.10000E+05 -0.11371E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66276E+02  0.36712E+00  0.12602E+00    152  0.00000E+00      0.000
      13.2291  0.00000E+00  0.50000E+00 -0.10212E+00  0.30106E+00 -0.32424E-02  0.00000E+00  0.66146E+01 -0.92598E+00  0.37967E+01 -0.42896E-01 -0.10000E+05 -0.11346E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66275E+02  0.37373E+00  0.12602E+00    153  0.00000E+00      0.000
      13.2938  0.00000E+00  0.50000E+00 -0.11108E+00  0.30416E+00 -0.32426E-02  0.00000E+00  0.66469E+01 -0.93316E+00  0.38164E+01 -0.43105E-01 -0.10000E+05 -0.11443E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66266E+02  0.37373E+00  0.12602E+00    154  0.00000E+00      0.000
      13.3585  0.00000E+00  0.50000E+00 -0.10479E+00  0.30239E+00 -0.32427E-02  0.00000E+00  0.66792E+01 -0.93994E+00  0.38360E+01 -0.43315E-01 -0.10000E+05 -0.11391E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66267E+02  0.38051E+00  0.12602E+00    155  0.00000E+00      0.000
      13.4227  0.00000E+00  0.50000E+00 -0.10769E+00  0.30245E+00 -0.32424E-02  0.00000E+00  0.67113E+01 -0.94685E+00  0.38554E+01 -0.43523E-01 -0.10000E+05 -0.11374E+05 -0.30000E+03  0.00000E+00  0.00000E+00  0.66266E+02  0.38051E+00  0.12602E+00    156  0.00000E+00      0.000
