"","Cc","age","sam"
"349",12979.0154676809,35,5
"350",13109.244040339,35.1,5
"351",13237.5473926157,35.2,5
"352",13371.0048426218,35.3,5
"353",13517.9453198639,35.4,5
"354",13646.6430742788,35.5,5
"355",13797.8887951173,35.6,5
"356",13938.6488094422,35.7,5
"357",14083.0257185849,35.8,5
"358",14237.5321121863,35.9,5
"359",14388.6018455702,36,5
"360",14532.2804905954,36.1,5
"361",14687.3505894154,36.2,5
"362",14827.6570882174,36.3,5
"363",14981.4946116369,36.4,5
"364",15118.9098794485,36.5,5
"365",15261.8000976044,36.6,5
"366",15420.8867379953,36.7,5
"367",15573.4113306645,36.8,5
"368",15712.4482904217,36.9,5
"369",15857.1395613377,37,5
"370",16009.2200078173,37.1,5
"371",16151.858070941,37.2,5
"372",16283.945505662,37.3,5
"373",16445.4115064885,37.4,5
"374",16590.7455862014,37.5,5
"375",16724.3926960601,37.6,5
"376",16876.3569869432,37.7,5
"377",17017.0216597011,37.8,5
"378",17162.0702860719,37.9,5
"379",17319.1364738383,38,5
"380",17467.2768502566,38.1,5
"381",17624.7976926482,38.2,5
"382",17754.9584691878,38.3,5
"383",17916.7160495628,38.4,5
"384",18082.981590453,38.5,5
"385",18236.5951464527,38.6,5
"386",18394.0720787661,38.7,5
"387",18552.3615364732,38.8,5
"388",18713.3130265791,38.9,5
"389",18884.1960298887,39,5
"390",19066.2760029092,39.1,5
"391",19217.3085113074,39.2,5
"392",19392.0615524051,39.3,5
"393",19562.8937582917,39.4,5
"394",19735.0132000887,39.5,5
"395",19902.6642037419,39.6,5
"396",20074.1019978831,39.7,5
"397",20232.5485695239,39.8,5
"398",20408.718791378,39.9,5
"399",20575.9166563245,40,5
"400",20737.2182639039,40.1,5
"401",20905.8071726435,40.2,5
"402",21061.4228441616,40.3,5
"403",21227.7385768673,40.4,5
"404",21412.4813165698,40.5,5
"405",21567.1860925348,40.6,5
"406",21737.4813836482,40.7,5
"407",21915.0596286604,40.8,5
"408",22075.8352761822,40.9,5
"409",22224.0528980695,41,5
"410",22411.8266404069,41.1,5
"411",22585.7879077072,41.2,5
"412",22765.1330547519,41.3,5
"413",22941.3943700897,41.4,5
"414",23128.2275672566,41.5,5
"415",23336.7365274844,41.6,5
"416",23521.7404253333,41.7,5
"417",23721.4708750778,41.8,5
"418",23906.8467949867,41.9,5
"419",24109.1661596854,42,5
"420",24313.541273278,42.1,5
"421",24510.2588182699,42.2,5
"422",24736.755440053,42.3,5
"423",24948.4539305701,42.4,5
"424",25167.8820294804,42.5,5
"425",25365.5908060379,42.6,5
"426",25579.3361014879,42.7,5
"427",25798.8896355604,42.8,5
"428",25989.132639509,42.9,5
"429",26207.2372302145,43,5
"430",26423.5963039199,43.1,5
"431",26614.1298106882,43.2,5
"432",26812.6964429219,43.3,5
"433",27030.0580411954,43.4,5
"434",27232.8376021174,43.5,5
"435",27435.7043856669,43.6,5
"436",27645.7239434203,43.7,5
"437",27832.1043378033,43.8,5
"438",28044.998947294,43.9,5
"439",28236.8198236779,44,5
"440",28444.6096970669,44.1,5
"441",28642.8656995194,44.2,5
"442",28865.1449111549,44.3,5
"443",29093.8051880776,44.4,5
"444",29328.7506522164,44.5,5
"445",29558.5816685488,44.6,5
"446",29784.9663562507,44.7,5
"447",30015.029892555,44.8,5
"448",30266.3170263452,44.9,5
"449",30496.3410527027,45,5
"450",30719.5229757349,45.1,5
"451",30964.9681558024,45.2,5
"452",31212.4735644427,45.3,5
"453",31471.4053579679,45.4,5
"454",31713.7648200247,45.5,5
"455",31984.0810524307,45.6,5
"456",32212.2514814707,45.7,5
"457",32463.6446451243,45.8,5
"458",32716.1283754821,45.9,5
"459",32952.1224898821,46,5
"460",33208.6854442698,46.1,5
"461",33453.1691899583,46.2,5
"462",33705.8845418896,46.3,5
"463",33947.3504862516,46.4,5
"464",34190.2072542351,46.5,5
"465",34453.6200125968,46.6,5
"466",34692.9837902228,46.7,5
"467",34943.6388649948,46.8,5
"468",35180.193073168,46.9,5
"469",35415.0329354855,47,5
"470",35668.4001873551,47.1,5
"471",35910.6742091736,47.2,5
"472",36150.9018219899,47.3,5
"473",36397.5346408616,47.4,5
"474",36655.8206423951,47.5,5
"475",36947.1031949381,47.6,5
"476",37200.1757981201,47.7,5
"477",37449.5822599853,47.8,5
"478",37727.134175639,47.9,5
"479",37983.2198756065,48,5
"480",38269.0568484816,48.1,5
"481",38564.7198827821,48.2,5
"482",38853.5577320592,48.3,5
"483",39134.8702957508,48.4,5
"484",39451.4697323816,48.5,5
"485",39770.7019011226,48.6,5
"486",40043.9521227774,48.7,5
"487",40351.4868046835,48.8,5
"488",40654.9479063566,48.9,5
"489",40943.9913461221,49,5
"490",41261.855870366,49.1,5
"491",41550.6104258429,49.2,5
"492",41852.7940800737,49.3,5
"493",42171.9989526031,49.4,5
"494",42480.2960973782,49.5,5
"495",42765.3305386047,49.6,5
"496",43075.7951707561,49.7,5
"497",43353.8111678134,49.8,5
"498",43655.008177182,49.9,5
"499",1.04875639970756,0.2,5
"500",1.53922723331469,0.3,5
"501",2.06547457100632,0.4,5
"502",2.31508313850811,0.5,5
"503",3.23456917948047,0.6,5
"504",3.42233949697183,0.7,5
"505",4.58525924987626,0.8,5
"506",5.10459823641397,0.9,5
"507",5.29145114664658,1,5
"508",6.96737434240051,1.1,5
"509",7.39732865483901,1.2,5
"510",8.61395644059471,1.3,5
"511",9.79823743246333,1.4,5
"512",10.7896075182727,1.5,5
"513",11.9801581099293,1.6,5
"514",12.8228310509174,1.7,5
"515",14.2451822038198,1.8,5
"516",15.1191897563507,1.9,5
"517",16.1048196805041,2,5
"518",17.7312471857054,2.1,5
"519",18.6722252341686,2.2,5
"520",19.4008836394562,2.3,5
"521",20.8519074655905,2.4,5
"522",21.4739106721404,2.5,5
"523",22.8940843097749,2.6,5
"524",24.1515695777074,2.7,5
"525",25.4268656954191,2.8,5
"526",26.189720631459,2.9,5
"527",27.7326188408205,3,5
"528",28.6880731184256,3.1,5
"529",29.2374196806858,3.2,5
"530",30.5805761101298,3.3,5
"531",31.7311122509957,3.4,5
"532",33.1239729673682,3.5,5
"533",34.1845671045143,3.6,5
"534",35.2860357074953,3.7,5
"535",35.9618850958362,3.8,5
"536",37.3060216101918,3.9,5
"537",38.5966745357507,4,5
"538",38.7620905131409,4.1,5
"539",40.4390233648613,4.2,5
"540",40.6994740006008,4.3,5
"541",42.1120675027784,4.4,5
"542",43.3622613955816,4.5,5
"543",44.5412156173038,4.6,5
"544",45.9696900336491,4.7,5
"545",47.0519467391523,4.8,5
"546",48.1133242114048,4.9,5
"547",48.6470805960276,5,5
"548",49.3910272800047,5.1,5
"549",51.1336951023596,5.2,5
"550",52.5366199483912,5.3,5
"551",53.1379021223309,5.4,5
"552",54.5107611868151,5.5,5
"553",55.077696499719,5.6,5
"554",56.0426544933545,5.7,5
"555",57.1119758567915,5.8,5
"556",58.3751732787964,5.9,5
"557",58.4220104687845,6,5
"558",60.2774244362017,6.1,5
"559",62.1730331923247,6.2,5
"560",62.7517298839779,6.3,5
"561",63.3211731307688,6.4,5
"562",64.9038223438322,6.5,5
"563",65.3913292204512,6.6,5
"564",66.7394847987729,6.7,5
"565",68.4844668647657,6.8,5
"566",68.9302408875226,6.9,5
"567",70.4791612882133,7,5
"568",71.7661381371912,7.1,5
"569",73.0218849626087,7.2,5
"570",74.0395868409025,7.3,5
"571",74.8716938731112,7.4,5
"572",76.1929965994558,7.5,5
"573",76.9399037767704,7.6,5
"574",78.7825666404079,7.7,5
"575",80.3262508889677,7.8,5
"576",81.1048028188184,7.9,5
"577",82.6611015463791,8,5
"578",83.4376785823234,8.1,5
"579",85.1434681683855,8.2,5
"580",86.2076002688881,8.3,5
"581",87.8571004356414,8.4,5
"582",89.2696232429956,8.5,5
"583",90.0177550362361,8.6,5
"584",91.7927414428988,8.7,5
"585",93.6056571557833,8.8,5
"586",94.8836598797043,8.9,5
"587",95.9399544263655,9,5
"588",99.5574417663038,9.1,5
"589",104.828270596956,9.2,5
"590",110.051797493925,9.3,5
"591",114.56980723262,9.4,5
"592",120.431075581542,9.5,5
"593",128.629166546024,9.6,5
"594",136.556886953441,9.7,5
"595",145.556725533925,9.8,5
"596",154.949714404877,9.9,5
"597",163.310765682967,10,5
"598",175.727970500388,10.1,5
"599",185.689248665981,10.2,5
"600",199.497789203944,10.3,5
"601",209.439517308341,10.4,5
"602",222.707498646673,10.5,5
"603",233.276369421032,10.6,5
"604",246.399519584087,10.7,5
"605",257.364976294447,10.8,5
"606",268.907895207488,10.9,5
"607",280.398022833214,11,5
"608",292.746405134925,11.1,5
"609",305.642435963764,11.2,5
"610",317.908109826936,11.3,5
"611",328.615550785989,11.4,5
"612",340.453268733544,11.5,5
"613",351.918271086791,11.6,5
"614",362.660950078718,11.7,5
"615",374.725615929027,11.8,5
"616",386.996733439101,11.9,5
"617",399.124591883465,12,5
"618",409.001927351916,12.1,5
"619",422.193873214766,12.2,5
"620",434.789330309344,12.3,5
"621",449.21631569512,12.4,5
"622",462.693232914539,12.5,5
"623",475.381985011467,12.6,5
"624",488.651015301164,12.7,5
"625",502.576611298922,12.8,5
"626",519.037166158025,12.9,5
"627",532.036875896975,13,5
"628",547.73592785485,13.1,5
"629",561.967380544615,13.2,5
"630",579.453990695764,13.3,5
"631",599.334933856293,13.4,5
"632",617.028694351108,13.5,5
"633",633.612185054519,13.6,5
"634",650.749768010939,13.7,5
"635",668.49483441389,13.8,5
"636",688.527507166165,13.9,5
"637",703.331334026032,14,5
"638",723.064138074323,14.1,5
"639",740.54925992987,14.2,5
"640",757.670953942795,14.3,5
"641",775.594045028162,14.4,5
"642",793.327281436474,14.5,5
"643",808.788734125864,14.6,5
"644",830.297687438311,14.7,5
"645",848.293560562247,14.8,5
"646",864.79426561088,14.9,5
"647",882.716659874337,15,5
"648",899.683554161286,15.1,5
"649",915.145866939103,15.2,5
"650",932.92714402867,15.3,5
"651",953.558968861065,15.4,5
"652",969.951802223517,15.5,5
"653",992.086295579935,15.6,5
"654",1014.72873650691,15.7,5
"655",1036.64007391955,15.8,5
"656",1058.48958452917,15.9,5
"657",1081.73232436219,16,5
"658",1105.04656043136,16.1,5
"659",1128.62363247911,16.2,5
"660",1152.79140628898,16.3,5
"661",1173.1073961312,16.4,5
"662",1198.16682122087,16.5,5
"663",1223.32998383355,16.6,5
"664",1247.79385331482,16.7,5
"665",1273.7602737919,16.8,5
"666",1298.29176086337,16.9,5
"667",1319.50749077046,17,5
"668",1348.85923741683,17.1,5
"669",1374.09066885802,17.2,5
"670",1403.00989657693,17.3,5
"671",1428.50715807735,17.4,5
"672",1452.61212788056,17.5,5
"673",1479.78316451884,17.6,5
"674",1504.63213422217,17.7,5
"675",1531.36933091085,17.8,5
"676",1556.91286056598,17.9,5
"677",1582.36983757268,18,5
"678",1607.95975894057,18.1,5
"679",1633.84692562189,18.2,5
"680",1658.77211515384,18.3,5
"681",1685.74043098153,18.4,5
"682",1713.97898743361,18.5,5
"683",1737.65520845475,18.6,5
"684",1772.14455496418,18.7,5
"685",1805.77780204063,18.8,5
"686",1836.95411202386,18.9,5
"687",1866.96569420869,19,5
"688",1903.63417761178,19.1,5
"689",1941.01292029576,19.2,5
"690",1976.77286528936,19.3,5
"691",2014.97468762977,19.4,5
"692",2046.9804691692,19.5,5
"693",2083.92372994291,19.6,5
"694",2121.80379857527,19.7,5
"695",2157.96635396918,19.8,5
"696",2197.42431408327,19.9,5
"697",2234.81882796226,20,5
"698",2272.83390620816,20.1,5
"699",2311.78827617181,20.2,5
"700",2348.26313218801,20.3,5
"701",2388.15320315508,20.4,5
"702",2421.75856693277,20.5,5
"703",2458.18974370085,20.6,5
"704",2496.10493154623,20.7,5
"705",2534.26631254988,20.8,5
"706",2571.12720872563,20.9,5
"707",2608.04316380535,21,5
"708",2647.10680784509,21.1,5
"709",2681.80919162299,21.2,5
"710",2718.22516069157,21.3,5
"711",2755.82539071402,21.4,5
"712",2796.02013618996,21.5,5
"713",2834.17289621754,21.6,5
"714",2869.83468440685,21.7,5
"715",2905.74138139604,21.8,5
"716",2944.860281351,21.9,5
"717",2988.35490630892,22,5
"718",3034.13220842787,22.1,5
"719",3074.62982639854,22.2,5
"720",3115.87054648676,22.3,5
"721",3162.65963629804,22.4,5
"722",3205.97910372589,22.5,5
"723",3251.43162885085,22.6,5
"724",3295.49883984982,22.7,5
"725",3342.67758661229,22.8,5
"726",3392.95104488233,22.9,5
"727",3440.3556637294,23,5
"728",3497.38720123191,23.1,5
"729",3548.45957567874,23.2,5
"730",3599.59469712913,23.3,5
"731",3651.58897451058,23.4,5
"732",3704.43999061199,23.5,5
"733",3762.4200216951,23.6,5
"734",3810.16522740438,23.7,5
"735",3862.92204997615,23.8,5
"736",3911.07673406042,23.9,5
"737",3966.75813735648,24,5
"738",4014.88751075613,24.1,5
"739",4064.8535669013,24.2,5
"740",4116.82596315754,24.3,5
"741",4170.67878919381,24.4,5
"742",4222.23437387022,24.5,5
"743",4270.23169589355,24.6,5
"744",4324.10345334711,24.7,5
"745",4372.63615184983,24.8,5
"746",4419.7200187909,24.9,5
"747",4476.22984271052,25,5
"748",4529.06512135728,25.1,5
"749",4581.31122390387,25.2,5
"750",4643.75654137524,25.3,5
"751",4694.8440153692,25.4,5
"752",4749.37029873348,25.5,5
"753",4814.11013172558,25.6,5
"754",4881.81006401322,25.7,5
"755",4946.20867017525,25.8,5
"756",5014.03781042243,25.9,5
"757",5074.92900518186,26,5
"758",5139.4433854526,26.1,5
"759",5212.7637221672,26.2,5
"760",5277.06793378468,26.3,5
"761",5345.21515841207,26.4,5
"762",5409.06638988059,26.5,5
"763",5476.81989435248,26.6,5
"764",5535.64472473647,26.7,5
"765",5607.05828484973,26.8,5
"766",5674.35707324834,26.9,5
"767",5743.08706352339,27,5
"768",5808.3072487105,27.1,5
"769",5871.16472595832,27.2,5
"770",5948.80473114201,27.3,5
"771",6005.85427780928,27.4,5
"772",6067.01436365854,27.5,5
"773",6134.88742424302,27.6,5
"774",6204.86500254452,27.7,5
"775",6275.13237511299,27.8,5
"776",6336.1629936021,27.9,5
"777",6404.5077565768,28,5
"778",6476.46033015634,28.1,5
"779",6544.8368969955,28.2,5
"780",6618.9892901565,28.3,5
"781",6687.69850630575,28.4,5
"782",6761.83814392236,28.5,5
"783",6834.62710219741,28.6,5
"784",6903.75698463858,28.7,5
"785",6990.89034271173,28.8,5
"786",7066.4581767394,28.9,5
"787",7142.46473835275,29,5
"788",7222.73161936923,29.1,5
"789",7301.82907905891,29.2,5
"790",7385.02123737734,29.3,5
"791",7473.8001340374,29.4,5
"792",7554.44468143215,29.5,5
"793",7648.81848597434,29.6,5
"794",7739.02892891923,29.7,5
"795",7830.53599549922,29.8,5
"796",7912.03615479889,29.9,5
"797",8003.02173444726,30,5
"798",8089.55740625339,30.1,5
"799",8182.50780201397,30.2,5
"800",8265.28934951541,30.3,5
"801",8356.48943051475,30.4,5
"802",8438.44965869468,30.5,5
"803",8524.3831666785,30.6,5
"804",8617.63114486253,30.7,5
"805",8694.20029376203,30.8,5
"806",8784.09421006733,30.9,5
"807",8867.96330120199,31,5
"808",8954.88959248362,31.1,5
"809",9042.86733406227,31.2,5
"810",9131.75310639062,31.3,5
"811",9223.54121670828,31.4,5
"812",9317.33442459069,31.5,5
"813",9408.27927121499,31.6,5
"814",9487.91209975161,31.7,5
"815",9586.71978967174,31.8,5
"816",9666.65489421618,31.9,5
"817",9769.4888400969,32,5
"818",9863.83783425989,32.1,5
"819",9964.19222064136,32.2,5
"820",10066.570143222,32.3,5
"821",10165.7097436934,32.4,5
"822",10268.8164244804,32.5,5
"823",10388.8682883927,32.6,5
"824",10502.6301111633,32.7,5
"825",10626.2652713586,32.8,5
"826",10728.7627399288,32.9,5
"827",10851.5902937832,33,5
"828",10965.2437955576,33.1,5
"829",11072.277390597,33.2,5
"830",11190.1345591344,33.3,5
"831",11298.9322662044,33.4,5
"832",11406.1862065426,33.5,5
"833",11519.1479829689,33.6,5
"834",11631.8193245587,33.7,5
"835",11739.2154536822,33.8,5
"836",11852.2968202174,33.9,5
"837",11958.0192960437,34,5
"838",12065.9874304055,34.1,5
"839",12178.3915821379,34.2,5
"840",12285.7424617776,34.3,5
